Course Name,Display Name,City,Zip,Type,Website,Booking Platform,Booking URL,Online Booking,Confidence,Notes
Palatka Golf Club,,Palatka,,Municipal,https://www.palatkagolfclub.com,ezlinks,http://palatka.ezlinksgolf.com,yes,high,"Site is Powered by Golf Channel Solutions and has a Tee Times nav link, but that page returns 403. | Region: Northeast FL (Jacksonville) | Phone: (386) 329-0141 | Research 2026-07-29: Tee Times nav item on the club's own site points to this EZLinks portal"
Jo Daddy's Golf Course,,Palm Bay,,Public,,,,no,,"Confirmed as 'Jo Daddy's Lighted Golf Course', 3255 Jupiter Blvd SE, Palm Bay FL via TeeOff directory; details page only, no online booking and no phone/website published there. jodaddysgolf.com NXDOMAIN; jodaddysgolfcourse.com is an unrelated Japanese blog. | Region: Space Coast & Treasure Coast | Research 2026-07-29: Active public course, Palm Bay; no online booking"
The Majors Golf Club at Bayside Lakes,,Palm Bay,,Semi-Private,,,,no,,"Confirmed at 3375 Bayside Lakes Blvd SE, Palm Bay FL via TeeOff directory (details page only, no booking engine). themajorsgolfclub.com / majorsgolfclub.com / baysidelakesgolf.com dead or parked; teeitup slugs majorsgolfclub, themajors, majorsgolf all invalid. | Region: Space Coast & Treasure Coast | Research 2026-07-29: Palmer-designed public course; former domain now for sale"
Palm Beach Par 3 Golf Course,,Palm Beach,,Municipal,https://www.golfontheocean.com/,golfback,https://golfback.com/#/course/dd7741ee-f10c-4544-9f7f-e4617f9bd54a,yes,high,Golfback link from /tee-times/ Book Online button | Region: Southeast FL | Phone: (561) 547-0598
The Breakers - Ocean Course,,Palm Beach,,Resort,https://www.thebreakers.com/activities/golf/,,,no,,Play limited to Breakers guests and members | Region: Southeast FL | Phone: (877) 724-3188
PGA National - The Estates Course,,Palm Beach Gardens,,Public,,,,unknown,,"No website found; operator unconfirmed | Region: Southeast FL | Research 2026-07-29: PGA National now lists only Champion, Palmer, Fazio, Match and Staple — the Estates Course's current operator is unidentified"
PGA National Resort - The Champion Course,,Palm Beach Gardens,,Resort,https://www.pgaresort.com/golf,,,no,,Resort golf page lists phone/email tee times only | Region: Southeast FL | Phone: (561) 627-1804
PGA National Resort - The Fazio Course,,Palm Beach Gardens,,Resort,https://www.pgaresort.com/golf,,,no,,Resort golf page lists phone/email tee times only | Region: Southeast FL | Phone: (561) 627-1804
PGA National Resort - The Match Course,,Palm Beach Gardens,,Resort,https://www.pgaresort.com/golf,,,no,,Resort golf page lists phone/email tee times only | Region: Southeast FL | Phone: (561) 627-1804
PGA National Resort - The Palmer Course,,Palm Beach Gardens,,Resort,https://www.pgaresort.com/golf,,,no,,Resort golf page lists phone/email tee times only | Region: Southeast FL | Phone: (561) 627-1804
PGA National Resort - The Staple,,Palm Beach Gardens,,Resort,https://www.pgaresort.com/golf,,,no,,Resort golf page lists phone/email tee times only | Region: Southeast FL | Phone: (561) 627-1804
Sandhill Crane Golf Club,,Palm Beach Gardens,,Municipal,https://www.pbgfl.gov/1330/Sandhill-Crane-Golf-Club,other:native,https://www.pbgfl.gov/1334/Book-Championship-Course-Tee-Time,yes,high,City site blocked by robots at check time | Region: Southeast FL | Research 2026-07-29: City hosts a dedicated booking page with an embedded widget
The Nest Par 3 at Sandhill Crane Golf Club,,Palm Beach Gardens,,Municipal,https://www.pbgfl.gov/1331/The-Nest-Par-3,other:native,https://www.pbgfl.gov/1335/Book-The-Nest-Par-3-Tee-Time,yes,high,City site blocked by robots at check time | Region: Southeast FL | Research 2026-07-29: Separate city booking page with embedded widget
Crane Watch Club,,Palm City,,Semi-Private,,ezlinks,https://www.teeoff.com/tee-times/facility/4840-crane-watch-club/search,yes,high,"Facility booking-search page loaded and confirms Crane Watch Club, 4225 SW Bimini Cir S, Palm City FL. No inventory shown for the default date at time of check. cranewatchclub.com resolves but connections time out through the proxy. | Region: Space Coast & Treasure Coast"
Hammock Creek Golf Club,,Palm City,,Semi-Private,https://www.hammockcreekgolfclub.com/,other:golf18network,,yes,medium,"Official site confirmed (Palm City FL, off SW High Meadow Ave) and states 'We have changed online internet tee time service provider to Golf 18' (Golf18Network), but the booking link is JS-rendered and no URL is exposed; /tee-times paths and sitemap intermittently fail robots/DNS, and golf18network.com fails TLS handshake through the proxy. | Region: Space Coast & Treasure Coast"
Martin Downs Golf Club - Osprey Creek Course,,Palm City,,Public,https://www.martindownsgolfclub.com/,ezlinks,https://www.teeoff.com/tee-times/facility/11457-martin-downs-golf-club/search,yes,high,"Facility booking-search page loaded: Martin Downs Golf Club, 3801 SW Greenwood Way, Palm City FL, 18 holes/par 72/6,828 yds - matches the public Osprey Creek course. No inventory for default date at check time. Website listed is martindownsgolfclub.com ('Martin Downs Country Club'); its 'Book your tee time' button is JS-only, and the page does not state the city, so the domain match is probable but not city-confirmed. | Region: Space Coast & Treasure Coast"
Palm Cove Golf & Yacht Club,,Palm City,,Semi-Private,https://www.palmcovegolf.com/,,,no,,"Official site (2363 SW Carriage Hill Terrace, Palm City FL) explicitly advertises 'No tee times' - members play on arrival; no online booking exists. Phone corrected from (561) 913-4653 to the number on the club site. | Region: Space Coast & Treasure Coast | Phone: (772) 238-7442"
Cypress Knoll Golf & Country Club,,Palm Coast,,Public,https://www.cypressknollgolfandcountryclub.com,teeitup,https://cypress-knoll-golf-course.book.teeitup.com/,yes,high,Gary Player design; reopened under new ownership after 2021 closure | Region: Northeast FL (Jacksonville) | Phone: (386) 437-5807
Hammock Beach Golf Resort & Spa - Conservatory Course,,Palm Coast,,Resort,https://www.hammockbeach.com/golf/watson-conservatory-course/,,,no,,Resort site exposes only lodging booking (synxis). No golf tee-sheet engine found; golf shop direct line 386-246-5411. | Region: Northeast FL (Jacksonville) | Phone: (386) 447-4600 | Research 2026-07-29: Resort site books lodging only; golf shop line for tee times
Hammock Beach Golf Resort & Spa - Ocean Course,,Palm Coast,,Resort,https://www.hammockbeach.com/golf/nicklaus-ocean-course/,,,no,,Resort site exposes only lodging booking (synxis). No golf tee-sheet engine found; golf shop direct line 386-447-4611. | Region: Northeast FL (Jacksonville) | Phone: (386) 447-4600 | Research 2026-07-29: Same: tee times handled by the golf shop
Palm Harbor Golf Club,,Palm Coast,,Municipal,https://www.palmcoast.gov/palm-harbor,teeitup,https://palm-harbor-golf-club.book.teeitup.com/,yes,high,Link published on City of Palm Coast course page. | Region: Northeast FL (Jacksonville) | Phone: (386) 986-4653
Pine Lakes Golf Club,,Palm Coast,,Public,https://www.pinelakesgolfclubfl.com,ezlinks,https://gcpinelakes.ezlinksgolf.com/index.html#/search,yes,high,"Arnold Palmer/Ed Seay design, formerly part of The Grand Club | Region: Northeast FL (Jacksonville) | Phone: (386) 445-0852"
Innisbrook Resort - Copperhead Course,,Palm Harbor,,Resort,https://www.innisbrookgolfresort.com,,,no,,"No online tee-time engine anywhere on innisbrookgolfresort.com - checked homepage, /golf, /golf/overview, the four course pages, /golf/golf-groups and the full sitemap.xml. The only 'BOOK' control is the lodging SPA (#/booking/step-1). Golf shop 727-942-5208; group play via RFP at 727-942-5235. No TeeItUp subdomain (innisbrook, innisbrook-resort both dead). | Region: Tampa Bay | Phone: (727) 942-2000"
Innisbrook Resort - Island Course,,Palm Harbor,,Resort,https://www.innisbrookgolfresort.com,,,no,,No online tee-time engine on innisbrookgolfresort.com (sitemap.xml has no tee-time/booking page; only the lodging booking SPA). Golf shop 727-942-5208. | Region: Tampa Bay | Phone: (727) 942-2000
Innisbrook Resort - North Course,,Palm Harbor,,Resort,https://www.innisbrookgolfresort.com,,,no,,No online tee-time engine on innisbrookgolfresort.com (sitemap.xml has no tee-time/booking page; only the lodging booking SPA). Golf shop 727-942-5208. | Region: Tampa Bay | Phone: (727) 942-2000
Innisbrook Resort - South Course,,Palm Harbor,,Resort,https://www.innisbrookgolfresort.com,,,no,,No online tee-time engine on innisbrookgolfresort.com (sitemap.xml has no tee-time/booking page; only the lodging booking SPA). Golf shop 727-942-5208. | Region: Tampa Bay | Phone: (727) 942-2000
Lansbrook Golf Club,,Palm Harbor,,Public,,teeitup,https://lansbrook-golf-club.book.teeitup.com/,yes,high,"TeeItUp subdomain loads a live 'Tee Times' booking SPA. Name is unique to Palm Harbor FL. No reachable official website (lansbrookgolfclub.com, lansbrookgolf.com, lansbrookgc.com all fail DNS). | Region: Tampa Bay | Phone: (727) 784-7333"
Tarpon Woods Golf Club,,Palm Harbor,,Public,https://www.tarponwoodsgc.com,teeitup,https://tarpon-woods-golf-club.book.teeitup.com/,yes,high,"TeeItUp subdomain loads a live 'Tee Times' booking SPA. tarponwoodsgc.com/tee-times shows only a request form, so the engine URL is listed. Site confirms Palm Harbor, FL 34685; phone corrected to (727) 784-7606. | Region: Tampa Bay | Phone: (727) 784-7606"
Buffalo Creek Golf Course,,Palmetto,,Municipal,https://www.golfmanatee.com,chronogolf,https://www.chronogolf.com/club/buffalo-creek-golf-course-florida-palmetto,yes,medium,"Same TeeItUp tenant as sister Manatee GC | Region: Southwest FL | Phone: (941) 776-2611 | 2026-08-19 dark-course audit: left TeeItUp for chronogolf. Chronogolf sheet, 8100 69th St E Palmetto. Greens regrassed; banner says #17 and #10 open Fri 21 Aug. Peak 596."
Moccasin Wallow Golf Club,,Palmetto,,Semi-Private,https://www.golfthemoc.com,teesnap,https://moccasinwallowgc.teesnap.net/,yes,high,Teesnap tee sheet linked from golfthemoc.com | Region: Southwest FL | Phone: (941) 723-0500
Terra Ceia Bay Country Club,,Palmetto,,Semi-Private,https://www.terraceiabaycc.com,teeitup,https://terra-ceia-bay.book.teeitup.com/,yes,high,Linked from terraceiabaycc.com/golf-booking | Region: Southwest FL | Phone: (941) 729-7663
Bay Point Golf Club,,Panama City Beach,,Resort,https://www.baypointgolfclub.com,teeitup,https://bay-point-resort-nicklaus.book.teeitup.com/,yes,high,Nicklaus Course - only Nicklaus Design course in NW Florida; public tee times; former Meadows course is closed | Region: Northwest FL (Panhandle) | Phone: (850) 235-6950
Camp Creek Golf Club,,Panama City Beach,,Resort,https://watersoundclub.com/golf/camp-creek-golf-course/,,,no,,Private Watersound Club course; members/resort guests only via members.watersoundclub.com portal or membership office | Region: Northwest FL (Panhandle) | Phone: (850) 213-5181
Legacy Golf Club,,Panama City Beach,,Public,https://www.legacygolfpcb.com,teeitup,https://legacy-golf-club-pcb.book.teeitup.com/,yes,high,Formerly Holiday Golf Club (renamed 2022); 18-hole course plus lighted 9-hole par-3/executive course | Region: Northwest FL (Panhandle) | Phone: (850) 234-1800
Signal Hill Golf Course,,Panama City Beach,,Public,https://signalhillgolfcourse.com,other:native,https://signalhillgolfcourse.com/product/book-tee-time/,yes,high,WooCommerce-based date/time booking on own domain; no separable engine URL | Region: Northwest FL (Panhandle) | Phone: (850) 234-5051
River Wilderness Golf & Country Club,,Parrish,,Semi-Private,,,,no,,No club site resolved; outside play policy unconfirmed | Region: Southwest FL | Research 2026-07-29: Semi-private open to public; only third-party listing found
Grand Palms Golf Club,,Pembroke Pines,,Resort,https://www.grandpalmshotel.com/,golfnow,https://www.golfnow.com/tee-times/facility/999-grand-palms-golf-resort/search,yes,high,Link from grandpalmshotel.com; facility Pembroke Pines FL | Region: Southeast FL | Phone: (954) 437-3334
Pembroke Lakes Golf Club,,Pembroke Pines,,Municipal,,,,unknown,,No official site reachable at check time | Region: Southeast FL | Phone: (954) 431-4144 | Research 2026-07-29: Both candidate domains unreachable through the proxy
Raintree Golf Resort,,Pembroke Pines,,Public,,,,unknown,,raintreegolf.com is unrelated parked content | Region: Southeast FL | Research 2026-07-29: Official domain not resolved
A.C. Read Golf Club,,Pensacola,,Military,https://www.navymwrpensacola.com/programs/6e429faf-c74d-44dc-9690-b872b66401cc,,,no,,Navy MWR program page states 'Please call 850-452-2454 for Tee Times'; no online booking | Region: Northwest FL (Panhandle) | Phone: (850) 452-2454
Marcus Pointe Golf Club,,Pensacola,,Semi-Private,https://www.marcuspointegc.com,teeitup,https://marcus-pointe-golf-club.book.teeitup.com/,yes,high,18-hole championship course; public tee times available | Region: Northwest FL (Panhandle) | Phone: (850) 484-9770
Osceola Golf Course,,Pensacola,,Municipal,https://www.cityofpensacola.com/909/Osceola-Golf-Course,teesnap,https://osceolagolfcoursefl.teesnap.net/,yes,high,Teesnap tee sheet loaded (showed temporary maintenance banner) | Region: Northwest FL (Panhandle) | Phone: (850) 453-7599
Perdido Bay Golf Club,,Pensacola,,Public,https://www.perdidobaygolf.com,teeitup,https://perdido-bay-golf-club.book.teeitup.com/?course=3730,yes,high,Former PGA Tour (Pensacola Open) host course; public with stay-and-play lodging | Region: Northwest FL (Panhandle) | Phone: (850) 492-1223
Scenic Hills Country Club,,Pensacola,,Semi-Private,https://scenichills.com,golfback,https://golfback.com/#/course/402ebee4-8cba-44d0-a98f-ef0a58951b70,yes,medium,"Public tee times link on own site goes to Golfback; members use Club Caddie (clubid 103509). Golfback app is JS-rendered, tee sheet not directly confirmable | Region: Northwest FL (Panhandle) | Phone: (850) 476-0380"
Lost Key Golf Club,,Pensacola (Perdido Key),,Resort,https://www.lostkey.com,,,no,low,"lostkey.com has an expired TLS certificate so it cannot be fetched; WebSearch quota exhausted, no confirmed booking URL | Region: Northwest FL (Panhandle) | Phone: (850) 549-2160"
Perry Golf & Country Club,,Perry,,Semi-Private,,,,no,low,"No official website found; WebSearch quota exhausted. Small 9-hole semi-private club, likely phone-only | Region: Northwest FL (Panhandle) | Phone: (850) 584-3590"
Mainlands Golf Club,,Pinellas Park,,Public,https://mainlandsgolf.com,teeitup,https://mainlands-golf-course.book.teeitup.com/?course=1710,yes,high,"Exact booking link target on mainlandsgolf.com, which confirms 9445 Mainlands Blvd W, Pinellas Park, FL 33782. course=1710 is the facility selector, not a stale session param. | Region: Tampa Bay | Phone: (727) 577-4847"
